Year,Municipality,Population,Mortality_per_1000,Infant_mortality_per_1000,Births_per_1000,Unemployed_total,Average_income,Pharmacies_total,Crime_type,Crimes,Marriages_per_1000,Divorces_per_1000
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Contra As Pessoas,58.0,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Contra O Patrimonio,83.0,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Contra A Vida Em Sociedade,21.0,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Contra O Estado,,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Contra Animais Companhia,0.0,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Legislacao Avulsa E Outros,,2.1,1.4
2024.0,Satao,11265.0,13.7,0.0,6.2,355.0,1001.5,3.0,Total,169.0,2.1,1.4
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Contra As Pessoas,294.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Contra O Patrimonio,279.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Contra A Vida Em Sociedade,110.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Contra O Estado,18.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,"Contra A Identidade Cultural, Integridade Pessoal",3.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Contra Animais Companhia,9.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Legislacao Avulsa E Outros,61.0,2.0,0.9
2024.0,Seia,21410.0,17.8,0.0,6.2,647.0,1081.1,10.0,Total,774.0,2.0,0.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Contra As Pessoas,1335.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Contra O Patrimonio,2481.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Contra A Vida Em Sociedade,378.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Contra O Estado,54.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,"Contra A Identidade Cultural, Integridade Pessoal",11.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Contra Animais Companhia,61.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Legislacao Avulsa E Outros,228.0,2.5,1.9
2024.0,Seixal,176883.0,9.5,5.2,11.0,5326.0,1504.9,39.0,Total,4548.0,2.5,1.9
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Contra As Pessoas,32.0,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Contra O Patrimonio,32.0,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Contra A Vida Em Sociedade,14.0,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Contra O Estado,0.0,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Contra Animais Companhia,0.0,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Legislacao Avulsa E Outros,3.0,1.9,0.3
2024.0,Sernancelhe,5818.0,14.6,0.0,4.8,195.0,1023.2,2.0,Total,81.0,1.9,0.3
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Contra As Pessoas,125.0,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Contra O Patrimonio,203.0,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Contra A Vida Em Sociedade,67.0,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Contra O Estado,,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Contra Animais Companhia,,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Legislacao Avulsa E Outros,20.0,2.9,1.7
2024.0,Serpa,13673.0,17.7,0.0,6.6,622.0,1102.1,5.0,Total,422.0,2.9,1.7
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Contra As Pessoas,151.0,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Contra O Patrimonio,217.0,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Contra A Vida Em Sociedade,81.0,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Contra O Estado,10.0,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Contra Animais Companhia,3.0,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Legislacao Avulsa E Outros,28.0,3.1,2.0
2024.0,Serta,14983.0,15.3,0.0,5.6,465.0,1083.9,4.0,Total,490.0,3.1,2.0
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Contra As Pessoas,524.0,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Contra O Patrimonio,1200.0,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Contra A Vida Em Sociedade,167.0,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Contra O Estado,39.0,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Contra Animais Companhia,7.0,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Legislacao Avulsa E Outros,154.0,5.6,1.3
2024.0,Sesimbra,56576.0,10.2,2.3,7.7,1380.0,1166.5,8.0,Total,2092.0,5.6,1.3
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Contra As Pessoas,1213.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Contra O Patrimonio,2404.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Contra A Vida Em Sociedade,249.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Contra O Estado,47.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,"Contra A Identidade Cultural, Integridade Pessoal",5.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Contra Animais Companhia,15.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Legislacao Avulsa E Outros,293.0,6.3,2.0
2024.0,Setubal,124339.0,11.6,1.8,8.9,4364.0,1429.1,30.0,Total,4226.0,6.3,2.0
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Contra As Pessoas,92.0,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Contra O Patrimonio,110.0,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Contra A Vida Em Sociedade,56.0,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Contra O Estado,,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Contra Animais Companhia,,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Legislacao Avulsa E Outros,9.0,0.8,1.4
2024.0,Sever Do Vouga,11023.0,13.4,0.0,7.8,158.0,1292.3,5.0,Total,271.0,0.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Contra As Pessoas,448.0,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Contra O Patrimonio,1098.0,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Contra A Vida Em Sociedade,121.0,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Contra O Estado,11.0,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Contra Animais Companhia,14.0,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Legislacao Avulsa E Outros,59.0,2.8,1.4
2024.0,Silves,40309.0,13.8,0.0,9.2,1343.0,1215.8,11.0,Total,1753.0,2.8,1.4
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Contra As Pessoas,230.0,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Contra O Patrimonio,427.0,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Contra A Vida Em Sociedade,126.0,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Contra O Estado,27.0,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Contra Animais Companhia,4.0,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Legislacao Avulsa E Outros,71.0,3.5,1.0
2024.0,Sines,14796.0,11.3,0.0,7.7,423.0,2180.8,3.0,Total,886.0,3.5,1.0
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Contra As Pessoas,3230.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Contra O Patrimonio,6625.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Contra A Vida Em Sociedade,752.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Contra O Estado,144.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,"Contra A Identidade Cultural, Integridade Pessoal",18.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Contra Animais Companhia,50.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Legislacao Avulsa E Outros,564.0,3.1,1.6
2024.0,Sintra,400947.0,8.3,4.1,11.1,11136.0,1439.5,69.0,Total,11383.0,3.1,1.6
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Contra As Pessoas,138.0,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Contra O Patrimonio,186.0,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Contra A Vida Em Sociedade,48.0,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Contra O Estado,4.0,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Contra Animais Companhia,5.0,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Legislacao Avulsa E Outros,22.0,6.9,1.4
2024.0,Sobral De Monte Agraco,12214.0,10.3,0.0,7.7,184.0,1156.1,3.0,Total,403.0,6.9,1.4
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Contra As Pessoas,78.0,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Contra O Patrimonio,141.0,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Contra A Vida Em Sociedade,25.0,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Contra O Estado,,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Contra Animais Companhia,0.0,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Legislacao Avulsa E Outros,,2.3,1.5
2024.0,Soure,17302.0,17.2,0.0,4.9,330.0,1236.0,9.0,Total,250.0,2.3,1.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Contra As Pessoas,44.0,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Contra O Patrimonio,61.0,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Contra A Vida Em Sociedade,16.0,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Contra O Estado,7.0,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Contra Animais Companhia,,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Legislacao Avulsa E Outros,,2.5,0.5
2024.0,Sousel,4403.0,20.4,0.0,5.7,165.0,1127.5,4.0,Total,134.0,2.5,0.5
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Contra As Pessoas,92.0,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Contra O Patrimonio,101.0,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Contra A Vida Em Sociedade,44.0,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Contra O Estado,,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Contra Animais Companhia,,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Legislacao Avulsa E Outros,8.0,2.2,1.9
2024.0,Tabua,11784.0,14.1,0.0,7.4,344.0,1159.4,5.0,Total,253.0,2.2,1.9
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Contra As Pessoas,41.0,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Contra O Patrimonio,39.0,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Contra A Vida Em Sociedade,,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Contra O Estado,0.0,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Contra Animais Companhia,,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Legislacao Avulsa E Outros,,3.0,1.2
2024.0,Tabuaco,5031.0,13.3,0.0,3.6,265.0,1152.5,3.0,Total,89.0,3.0,1.2
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Contra As Pessoas,59.0,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Contra O Patrimonio,37.0,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Contra A Vida Em Sociedade,22.0,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Contra O Estado,,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Contra Animais Companhia,,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Legislacao Avulsa E Outros,5.0,3.4,1.7
2024.0,Tarouca,7704.0,13.1,0.0,5.4,457.0,1074.0,2.0,Total,127.0,3.4,1.7
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Contra As Pessoas,274.0,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Contra O Patrimonio,675.0,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Contra A Vida Em Sociedade,177.0,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Contra O Estado,24.0,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Contra Animais Companhia,5.0,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Legislacao Avulsa E Outros,159.0,2.3,1.5
2024.0,Tavira,28280.0,13.1,0.0,6.5,610.0,1125.0,11.0,Total,1314.0,2.3,1.5
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Contra As Pessoas,72.0,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Contra O Patrimonio,63.0,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Contra A Vida Em Sociedade,58.0,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Contra O Estado,,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Contra Animais Companhia,,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Legislacao Avulsa E Outros,11.0,3.3,1.6
2024.0,Terras De Bouro,6356.0,15.9,0.0,5.3,211.0,1141.7,3.0,Total,206.0,3.3,1.6
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Contra As Pessoas,322.0,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Contra O Patrimonio,650.0,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Contra A Vida Em Sociedade,118.0,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Contra O Estado,16.0,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Contra Animais Companhia,4.0,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Legislacao Avulsa E Outros,33.0,1.4,1.7
2024.0,Tomar,37039.0,15.2,0.0,6.0,851.0,1199.7,14.0,Total,1143.0,1.4,1.7
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Contra As Pessoas,208.0,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Contra O Patrimonio,254.0,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Contra A Vida Em Sociedade,72.0,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Contra O Estado,19.0,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Contra Animais Companhia,4.0,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Legislacao Avulsa E Outros,20.0,1.9,1.5
2024.0,Tondela,25957.0,14.8,0.0,5.5,637.0,1306.3,13.0,Total,578.0,1.9,1.5
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Contra As Pessoas,91.0,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Contra O Patrimonio,82.0,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Contra A Vida Em Sociedade,37.0,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Contra O Estado,4.0,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Contra Animais Companhia,3.0,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Legislacao Avulsa E Outros,13.0,2.2,1.8
2024.0,Torre De Moncorvo,6638.0,27.5,0.0,3.1,315.0,1036.1,3.0,Total,230.0,2.2,1.8
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Contra As Pessoas,243.0,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Contra O Patrimonio,643.0,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Contra A Vida Em Sociedade,81.0,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Contra O Estado,9.0,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Contra Animais Companhia,8.0,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Legislacao Avulsa E Outros,51.0,3.0,1.9
2024.0,Torres Novas,34986.0,14.3,0.0,6.7,905.0,1298.5,12.0,Total,1036.0,3.0,1.9
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Contra As Pessoas,569.0,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Contra O Patrimonio,1236.0,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Contra A Vida Em Sociedade,286.0,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Contra O Estado,45.0,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Contra Animais Companhia,12.0,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Legislacao Avulsa E Outros,150.0,3.3,1.6
2024.0,Torres Vedras,89526.0,10.0,0.0,8.3,2017.0,1232.8,24.0,Total,2300.0,3.3,1.6
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Contra As Pessoas,56.0,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Contra O Patrimonio,70.0,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Contra A Vida Em Sociedade,,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Contra O Estado,3.0,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Contra Animais Companhia,,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Legislacao Avulsa E Outros,11.0,3.6,1.9
2024.0,Trancoso,8402.0,17.9,0.0,4.5,91.0,1131.1,6.0,Total,173.0,3.6,1.9
2024.0,Trofa,40294.0,7.9,6.5,7.6,1125.0,1342.4,8.0,Contra As Pessoas,218.0,2.6,1.4
2024.0,Trofa,40294.0,7.9,6.5,7.6,1125.0,1342.4,8.0,Contra O Patrimonio,352.0,2.6,1.4
2024.0,Trofa,40294.0,7.9,6.5,7.6,1125.0,1342.4,8.0,Contra A Vida Em Sociedade,71.0,2.6,1.4
2024.0,Trofa,40294.0,7.9,6.5,7.6,1125.0,1342.4,8.0,Contra O Estado,,2.6,1.4
2024.0,Trofa,40294.0,7.9,6.5,7.6,1125.0,1342.4,8.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.6,1.4
