Year,Municipality,Population,Mortality_per_1000,Infant_mortality_per_1000,Births_per_1000,Unemployed_total,Average_income,Pharmacies_total,Crime_type,Total_crimes,Marriages_per_1000,Divorces_per_1000
2016.0,Vila Verde,46141.0,9.2,0.0,7.5,1911.0,797.1,11.0,Contra A Vida Em Sociedade,239.0,3.8,2.0
2016.0,Vila Verde,46141.0,9.2,0.0,7.5,1911.0,797.1,11.0,Contra O Estado,9.0,3.8,2.0
2016.0,Vila Verde,46141.0,9.2,0.0,7.5,1911.0,797.1,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.8,2.0
2016.0,Vila Verde,46141.0,9.2,0.0,7.5,1911.0,797.1,11.0,Contra Animais Companhia,5.0,3.8,2.0
2016.0,Vila Verde,46141.0,9.2,0.0,7.5,1911.0,797.1,11.0,Legislacao Avulsa E Outros,51.0,3.8,2.0
2016.0,Vila Verde,46141.0,9.2,0.0,7.5,1911.0,797.1,11.0,Total,1175.0,3.8,2.0
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Contra As Pessoas,380.0,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Contra O Patrimonio,515.0,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Contra A Vida Em Sociedade,327.0,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Contra O Estado,20.0,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Contra Animais Companhia,4.0,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Legislacao Avulsa E Outros,46.0,4.2,1.9
2017.0,Vila Verde,46003.0,9.1,0.0,7.5,1567.0,821.3,11.0,Total,1292.0,4.2,1.9
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Contra As Pessoas,418.0,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Contra O Patrimonio,466.0,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Contra A Vida Em Sociedade,277.0,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Contra O Estado,11.0,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Contra Animais Companhia,6.0,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Legislacao Avulsa E Outros,61.0,4.0,1.8
2018.0,Vila Verde,45917.0,9.6,5.4,8.0,1303.0,850.6,11.0,Total,1239.0,4.0,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Contra As Pessoas,383.0,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Contra O Patrimonio,536.0,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Contra A Vida Em Sociedade,209.0,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Contra O Estado,17.0,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Contra Animais Companhia,4.0,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Legislacao Avulsa E Outros,59.0,3.7,1.8
2019.0,Vila Verde,46006.0,9.2,0.0,8.5,1145.0,893.1,11.0,Total,1208.0,3.7,1.8
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Contra As Pessoas,337.0,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Contra O Patrimonio,650.0,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Contra A Vida Em Sociedade,263.0,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Contra O Estado,17.0,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Contra Animais Companhia,4.0,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Legislacao Avulsa E Outros,71.0,1.9,1.6
2020.0,Vila Verde,46625.0,11.0,0.0,7.8,1304.0,918.0,11.0,Total,1342.0,1.9,1.6
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Contra As Pessoas,363.0,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Contra O Patrimonio,552.0,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Contra A Vida Em Sociedade,156.0,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Contra O Estado,11.0,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Contra Animais Companhia,12.0,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Legislacao Avulsa E Outros,86.0,5.1,1.5
2021.0,Vila Verde,46945.0,10.0,2.9,7.4,1333.0,950.1,11.0,Total,1180.0,5.1,1.5
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Contra As Pessoas,404.0,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Contra O Patrimonio,563.0,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Contra A Vida Em Sociedade,259.0,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Contra O Estado,13.0,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Contra Animais Companhia,8.0,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Legislacao Avulsa E Outros,47.0,4.6,1.6
2022.0,Vila Verde,47521.0,11.1,2.8,7.6,1068.0,1012.4,11.0,Total,1295.0,4.6,1.6
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Contra As Pessoas,386.0,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Contra O Patrimonio,519.0,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Contra A Vida Em Sociedade,210.0,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Contra O Estado,14.0,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Contra Animais Companhia,4.0,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Legislacao Avulsa E Outros,50.0,4.3,1.4
2023.0,Vila Verde,48150.0,10.0,0.0,7.7,1152.0,1096.1,11.0,Total,1184.0,4.3,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Contra As Pessoas,455.0,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Contra O Patrimonio,591.0,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Contra A Vida Em Sociedade,206.0,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Contra O Estado,,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Contra Animais Companhia,,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Legislacao Avulsa E Outros,37.0,3.4,1.4
2024.0,Vila Verde,48701.0,9.3,2.6,8.1,1150.0,1096.1,11.0,Total,1308.0,3.4,1.4
2006.0,Vila Vicosa,8588.0,11.1,0.0,6.6,,882.1,5.0,,,3.4,2.2
2007.0,Vila Vicosa,8548.0,10.0,0.0,7.5,,892.0,5.0,,,2.1,2.1
2008.0,Vila Vicosa,8475.0,12.1,0.0,7.0,,933.0,5.0,,,4.2,1.8
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Contra As Pessoas,38.0,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Contra O Patrimonio,35.0,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Contra A Vida Em Sociedade,8.0,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Contra O Estado,,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Contra Animais Companhia,,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Legislacao Avulsa E Outros,3.0,3.6,1.7
2009.0,Vila Vicosa,8411.0,12.0,0.0,7.5,273.0,951.0,5.0,Total,85.0,3.6,1.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Contra As Pessoas,47.0,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Contra O Patrimonio,46.0,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Contra A Vida Em Sociedade,17.0,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Contra O Estado,,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Contra Animais Companhia,,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Legislacao Avulsa E Outros,7.0,3.5,2.7
2010.0,Vila Vicosa,8338.0,11.5,0.0,6.7,357.0,927.0,5.0,Total,119.0,3.5,2.7
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Contra As Pessoas,24.0,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Contra O Patrimonio,60.0,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Contra A Vida Em Sociedade,16.0,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Contra O Estado,,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Contra Animais Companhia,,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Legislacao Avulsa E Outros,6.0,3.5,1.8
2011.0,Vila Vicosa,8224.0,13.0,0.0,6.4,343.0,1000.4,5.0,Total,107.0,3.5,1.8
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Contra As Pessoas,25.0,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Contra O Patrimonio,50.0,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Contra A Vida Em Sociedade,17.0,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Contra O Estado,,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Contra Animais Companhia,,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Legislacao Avulsa E Outros,3.0,1.2,3.2
2012.0,Vila Vicosa,8154.0,10.4,15.4,7.9,460.0,967.5,5.0,Total,96.0,1.2,3.2
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Contra As Pessoas,30.0,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Contra O Patrimonio,42.0,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Contra A Vida Em Sociedade,8.0,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Contra O Estado,,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Contra Animais Companhia,,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Legislacao Avulsa E Outros,3.0,2.2,1.7
2013.0,Vila Vicosa,8063.0,11.1,17.2,7.2,442.0,1016.4,5.0,Total,85.0,2.2,1.7
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Contra As Pessoas,36.0,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Contra O Patrimonio,56.0,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Contra A Vida Em Sociedade,6.0,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Contra O Estado,,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Contra Animais Companhia,,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Legislacao Avulsa E Outros,3.0,2.4,1.2
2014.0,Vila Vicosa,7958.0,12.4,0.0,6.5,415.0,1005.4,5.0,Total,101.0,2.4,1.2
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Contra As Pessoas,35.0,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Contra O Patrimonio,57.0,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Contra A Vida Em Sociedade,3.0,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Contra O Estado,,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Contra Animais Companhia,,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Legislacao Avulsa E Outros,,1.5,1.6
2015.0,Vila Vicosa,7851.0,13.7,21.3,5.9,380.0,979.2,5.0,Total,98.0,1.5,1.6
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Contra As Pessoas,40.0,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Contra O Patrimonio,44.0,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Contra A Vida Em Sociedade,8.0,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Contra O Estado,,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Contra Animais Companhia,,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Legislacao Avulsa E Outros,3.0,4.2,2.4
2016.0,Vila Vicosa,7736.0,14.8,0.0,7.3,394.0,982.5,5.0,Total,95.0,4.2,2.4
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Contra As Pessoas,29.0,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Contra O Patrimonio,52.0,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Contra A Vida Em Sociedade,18.0,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Contra O Estado,,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Contra Animais Companhia,3.0,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Legislacao Avulsa E Outros,,4.2,1.2
2017.0,Vila Vicosa,7648.0,12.4,0.0,7.3,311.0,1011.1,5.0,Total,105.0,4.2,1.2
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Contra As Pessoas,35.0,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Contra O Patrimonio,39.0,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Contra A Vida Em Sociedade,5.0,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Contra O Estado,,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Contra Animais Companhia,,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Legislacao Avulsa E Outros,,2.5,1.3
2018.0,Vila Vicosa,7564.0,13.5,0.0,6.7,265.0,1041.2,5.0,Total,80.0,2.5,1.3
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Contra As Pessoas,40.0,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Contra O Patrimonio,42.0,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Contra A Vida Em Sociedade,16.0,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Contra O Estado,,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Contra Animais Companhia,,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Legislacao Avulsa E Outros,4.0,5.1,1.2
2019.0,Vila Vicosa,7463.0,15.8,0.0,5.9,216.0,1065.3,5.0,Total,103.0,5.1,1.2
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Contra As Pessoas,23.0,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Contra O Patrimonio,48.0,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Contra A Vida Em Sociedade,8.0,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Contra O Estado,,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Contra Animais Companhia,,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Legislacao Avulsa E Outros,,1.5,0.8
2020.0,Vila Vicosa,7409.0,17.8,0.0,6.6,216.0,1112.9,5.0,Total,82.0,1.5,0.8
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Contra As Pessoas,37.0,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Contra O Patrimonio,40.0,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Contra A Vida Em Sociedade,18.0,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Contra O Estado,,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Contra Animais Companhia,0.0,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Legislacao Avulsa E Outros,,4.2,1.5
2021.0,Vila Vicosa,7382.0,14.3,0.0,6.5,189.0,1119.1,5.0,Total,99.0,4.2,1.5
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Contra As Pessoas,53.0,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Contra O Patrimonio,67.0,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Contra A Vida Em Sociedade,37.0,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Contra O Estado,6.0,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Contra Animais Companhia,0.0,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Legislacao Avulsa E Outros,16.0,5.6,0.8
2022.0,Vila Vicosa,7322.0,13.1,0.0,5.3,154.0,1174.1,5.0,Total,179.0,5.6,0.8
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Contra As Pessoas,59.0,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Contra O Patrimonio,106.0,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Contra A Vida Em Sociedade,44.0,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Contra O Estado,3.0,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Contra Animais Companhia,0.0,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Legislacao Avulsa E Outros,8.0,3.4,1.5
2023.0,Vila Vicosa,7300.0,14.0,0.0,6.3,158.0,1254.9,5.0,Total,220.0,3.4,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Contra As Pessoas,46.0,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Contra O Patrimonio,91.0,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Contra A Vida Em Sociedade,34.0,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Contra O Estado,,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Contra Animais Companhia,,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Legislacao Avulsa E Outros,12.0,3.0,1.5
2024.0,Vila Vicosa,7267.0,15.4,0.0,4.4,150.0,1254.9,5.0,Total,192.0,3.0,1.5
2006.0,Vimioso,4951.0,22.0,0.0,3.4,,647.8,3.0,,,4.6,0.8
2007.0,Vimioso,4891.0,19.5,29.4,6.9,,658.0,3.0,,,3.9,1.0
2008.0,Vimioso,4830.0,16.7,0.0,6.0,,692.8,3.0,,,3.9,0.6
2009.0,Vimioso,4774.0,17.5,0.0,6.7,141.0,680.8,3.0,Contra As Pessoas,87.0,2.7,0.8
2009.0,Vimioso,4774.0,17.5,0.0,6.7,141.0,680.8,3.0,Contra O Patrimonio,57.0,2.7,0.8
2009.0,Vimioso,4774.0,17.5,0.0,6.7,141.0,680.8,3.0,Contra A Vida Em Sociedade,40.0,2.7,0.8
2009.0,Vimioso,4774.0,17.5,0.0,6.7,141.0,680.8,3.0,Contra O Estado,,2.7,0.8
2009.0,Vimioso,4774.0,17.5,0.0,6.7,141.0,680.8,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.7,0.8
2009.0,Vimioso,4774.0,17.5,0.0,6.7,141.0,680.8,3.0,Contra Animais Companhia,,2.7,0.8
